APM,PrecisionRelativa,IndiceCobertura,IndicePostDano,IET,DistanciaPromedio,VarianzaDistancia,Clase
120.00,0.3000,0.0963,0.0000,15.1878,6.1398,8.2222,2
66.00,0.1818,0.7025,1.0000,1.2138,15.1754,18.2610,3
36.00,0.1667,0.6358,1.0000,1.1790,10.1219,14.5905,0
78.00,0.9231,0.0104,0.0000,27.7192,1.7847,0.0499,1
36.00,0.0000,0.6774,0.0000,0.7776,13.9336,15.1457,3
36.00,0.3333,0.6485,0.0000,0.9502,12.3166,10.9876,0
42.00,0.1429,0.6525,0.0000,1.5026,8.7136,3.3760,0
90.00,0.8667,0.0106,0.0000,32.5589,1.7350,0.0835,1
96.00,0.3750,0.0000,0.0000,25.0525,2.8320,2.2361,2
30.00,0.2000,0.6817,1.0000,0.8367,10.4131,8.5549,3
48.00,0.6250,0.0000,0.0000,16.7848,1.8597,0.0908,1
66.00,0.8182,0.0000,0.0000,24.3574,1.7096,0.1848,1
30.00,0.2000,0.6682,0.0000,0.6425,14.4919,17.7544,0
66.00,0.1818,0.6974,0.0000,1.2207,15.3596,18.0417,3
30.00,0.2000,0.7066,0.0000,0.5725,14.3718,17.3017,0
84.00,0.7857,0.0109,0.0000,31.8263,1.6105,0.2240,1
36.00,0.1667,0.5449,1.0000,1.1254,13.5585,14.2629,0
48.00,0.1250,0.6947,0.0000,0.9676,14.1450,16.8948,3
36.00,0.1667,0.7104,1.0000,0.8242,11.6513,10.2554,0
102.00,0.8235,0.0109,0.0000,36.3360,1.7765,0.1515,1
138.00,0.0435,0.0336,0.0000,15.2752,7.7307,7.7380,2
42.00,0.0000,0.5927,0.0000,1.3670,11.5154,17.0146,3
30.00,0.2000,0.6766,0.0000,0.7096,12.6716,10.6298,0
42.00,0.1429,0.6700,0.0000,1.1510,11.0431,12.1229,0
114.00,0.8421,0.0000,0.0000,41.2462,1.7639,0.2011,1
90.00,0.2000,0.6789,1.0000,2.2763,11.6972,16.8202,3
30.00,0.0000,0.7036,1.0000,0.6957,11.7813,10.4941,0
126.00,0.8571,0.0000,0.0000,46.1093,1.7326,0.2033,1
114.00,0.6316,0.0000,0.0000,20.7758,4.4871,10.8615,2
72.00,0.1667,0.6691,0.0000,2.0698,10.5107,6.1753,3
36.00,0.1667,0.7372,0.0000,0.6165,14.3500,16.5806,0
102.00,0.7059,0.0000,0.0000,38.7671,1.6311,0.1935,1
114.00,0.4737,0.0000,0.0000,15.5283,6.3415,9.1416,2
60.00,0.2000,0.7092,1.0000,1.7247,9.1154,6.2652,3
30.00,0.2000,0.6920,1.0000,0.8140,10.3534,8.4022,0
72.00,0.8333,0.0101,0.0000,27.2905,1.6116,0.2225,1
78.00,0.1538,0.7350,0.0000,1.7457,10.8390,8.1211,3
60.00,0.2000,0.6690,0.0000,1.3544,13.6650,21.1922,3
30.00,0.2000,0.7105,0.0000,0.8025,9.8229,7.2716,0
102.00,0.9412,0.0109,0.0000,37.7189,1.6748,0.2200,1
126.00,0.3333,0.0344,0.5000,14.7566,7.2446,19.7989,2
168.00,0.5000,0.0000,0.0000,27.5189,5.1049,10.7739,2
36.00,0.1667,0.7031,0.0000,0.7463,13.3210,8.1926,0
108.00,1.0000,0.0113,0.0000,39.6610,1.6922,0.1791,1
150.00,0.1600,0.1194,0.0000,15.2537,7.6596,5.8902,2
132.00,0.3182,0.0000,0.0000,24.6065,4.3644,4.3321,2
36.00,0.1667,0.6417,0.0000,0.9305,12.8615,13.1567,0
126.00,0.9524,0.0111,0.0000,49.2654,1.5291,0.1844,1
78.00,0.3077,0.0000,0.0000,17.0656,3.5706,4.3417,2
48.00,0.1250,0.6289,1.0000,1.9303,8.2272,7.3612,3
36.00,0.1667,0.7068,1.0000,0.7003,14.0720,14.5049,0
96.00,0.9375,0.0204,0.0000,34.7402,1.7070,0.1898,1
90.00,0.5333,0.0000,0.0000,15.7212,4.7247,10.8182,2
66.00,0.0909,0.7332,0.0000,1.5204,10.5807,7.6102,3
36.00,0.1667,0.6674,0.0000,1.1831,9.1197,10.8382,0
138.00,0.8261,0.0000,0.0000,48.1183,1.8679,0.1370,1
174.00,0.5862,0.0000,0.0000,41.2407,3.2191,2.1066,2
60.00,0.2000,0.6724,0.0000,1.6589,10.8491,10.4157,3
36.00,0.1667,0.5843,1.0000,1.0195,13.6793,16.4733,0
102.00,0.9412,0.0000,0.0000,39.0904,1.6093,0.1830,1
132.00,0.5000,0.0000,0.0000,26.2414,4.0302,4.4209,2
96.00,0.1250,0.7193,0.0000,1.9933,12.5190,8.7307,3
30.00,0.0000,0.7082,0.0000,0.7998,9.9434,8.1978,0
126.00,0.9524,0.0114,0.0000,46.5945,1.6735,0.1732,1
120.00,0.3500,0.0000,0.0000,28.5584,3.2019,3.9181,2
66.00,0.0909,0.6377,0.0000,1.9253,11.4197,11.5820,3
36.00,0.1667,0.6953,0.0000,0.8904,11.3182,12.4732,0
84.00,0.8571,0.0110,0.0000,29.9934,1.7699,0.2221,1
120.00,0.3000,0.0000,0.0000,40.9999,1.9268,0.5495,2
66.00,0.1818,0.7193,0.0000,1.5446,10.9928,5.7430,3
30.00,0.2000,0.5072,1.0000,0.9909,13.9203,18.6571,0
84.00,0.9286,0.0110,0.0000,29.7845,1.7892,0.1125,1
36.00,0.0000,0.7067,0.0000,0.8577,11.3093,9.0167,0
48.00,0.1250,0.6708,0.0000,1.2372,11.7724,11.0294,3
30.00,0.0000,0.6946,1.0000,0.8254,10.1019,5.3343,0
90.00,0.7333,0.0117,0.0000,33.3853,1.6643,0.1279,1
96.00,0.5000,0.0000,0.0000,17.2439,4.5672,13.8632,2
72.00,0.0000,0.7000,0.0000,1.8923,10.4161,8.9136,3
30.00,0.2000,0.6996,0.0000,0.5970,14.0983,23.1355,0
102.00,0.8824,0.0000,0.0000,36.6330,1.7844,0.1325,1
114.00,0.5263,0.0000,0.0000,23.7404,3.8019,5.1733,2
48.00,0.1250,0.6493,0.0000,1.1586,13.5311,20.0272,3
42.00,0.2857,0.7304,0.0000,0.8091,12.9969,25.8249,0
96.00,0.9375,0.0000,0.0000,34.2855,1.8000,0.2461,1
90.00,0.0667,0.0000,0.0000,10.6971,7.4135,12.2922,2
54.00,0.1111,0.6217,1.0000,1.7693,10.5467,16.9691,3
36.00,0.1667,0.6470,1.0000,0.8938,13.2197,11.1348,0
114.00,0.7368,0.0000,0.0000,40.0762,1.8446,0.1426,1
114.00,0.5789,0.0000,0.0000,15.2659,6.4676,15.6050,2
30.00,0.2000,0.5629,0.0000,0.8639,14.1784,16.2661,0
36.00,0.1667,0.7315,1.0000,0.6442,14.0055,16.3863,0
114.00,0.6842,0.0609,1.0000,13.3883,6.9965,13.6318,2
78.00,0.7692,0.0000,0.0000,22.5747,2.4552,2.0332,2
60.00,0.2000,0.6747,0.0000,1.5317,11.7413,15.0106,3
114.00,0.3684,0.0121,0.0000,28.9111,2.8956,4.5526,2
96.00,0.9375,0.0000,0.0000,36.4153,1.6363,0.2681,1
156.00,0.5000,0.0000,0.0000,39.0536,2.9945,1.1643,2
54.00,0.1111,0.7074,0.0000,1.3541,10.6667,7.9526,3
36.00,0.3333,0.5879,1.0000,1.3515,9.9764,16.9662,0
114.00,0.7895,0.0000,0.0000,38.7497,1.9420,0.0397,1
96.00,0.5000,0.0000,0.0000,23.3099,3.1184,3.8493,2
78.00,0.3077,0.0000,0.0000,20.5054,2.8039,0.9033,2
168.00,0.3571,0.0000,0.0000,29.5638,4.6826,6.9608,2
90.00,0.6667,0.0000,0.0000,33.8174,1.6614,0.1700,1
30.00,0.4000,0.5833,0.0000,0.9888,11.6428,8.1809,0
60.00,0.2000,0.6353,0.0000,1.6451,12.3032,19.5377,3
36.00,0.1667,0.6707,1.0000,0.7480,14.8487,18.4770,0
120.00,0.9500,0.0119,0.0000,46.0048,1.5773,0.1467,1
90.00,0.1333,0.7036,1.0000,2.3510,10.3450,9.1712,3
60.00,0.1000,0.6991,0.0000,1.3515,12.3578,17.6666,3
24.00,0.0000,0.6713,0.0000,0.6764,10.6640,13.1725,0
126.00,0.8571,0.0110,0.0000,54.0422,1.3060,0.1883,1
96.00,0.3125,0.0000,0.0000,17.4278,4.5084,5.1540,2
84.00,0.1429,0.7014,0.0000,1.7582,13.2676,11.9172,3
24.00,0.0000,0.6845,1.0000,0.5459,12.8683,12.1668,0
90.00,0.2000,0.0111,0.0000,20.1106,3.4255,1.6535,2
114.00,0.4737,0.0000,0.0000,28.5200,2.9972,1.5302,2
72.00,0.1667,0.6591,1.0000,2.2208,10.0532,13.3966,3
36.00,0.1667,0.7034,0.0000,0.7562,13.1187,12.1951,0
90.00,0.9333,0.0125,0.0000,34.0415,1.6108,0.1615,1
78.00,0.2308,0.0576,0.0000,11.4674,5.4104,6.8484,2
66.00,0.6364,0.2325,0.0000,5.0112,9.1082,13.3418,3
42.00,0.1429,0.7034,0.0000,0.8606,13.4738,8.7718,0
102.00,0.8235,0.0117,0.0000,38.3547,1.6282,0.1974,1
102.00,0.5294,0.0000,0.0000,25.6756,2.9727,2.9385,2
60.00,0.5000,0.4165,0.5000,3.2028,9.9302,8.5284,3
72.00,0.0833,0.7069,0.0000,1.5150,12.9313,6.4409,3
84.00,0.7857,0.0105,0.0000,29.1542,1.8510,0.1306,1
114.00,0.5263,0.0000,0.0000,22.5119,4.0640,3.0486,2
102.00,0.6471,0.0000,0.0000,18.4065,4.5415,11.8207,2
36.00,0.1667,0.5787,0.0000,1.1490,12.1994,17.1332,0
72.00,0.2500,0.0203,0.0000,8.2499,7.5499,18.0196,2
120.00,0.3500,0.0000,0.0000,15.6853,6.6505,22.6575,2
60.00,0.2000,0.6803,1.0000,1.5330,11.5112,10.3592,3
42.00,0.1429,0.7029,0.0000,0.9364,12.3274,12.8712,0
90.00,1.0000,0.0000,0.0000,32.6897,1.7532,0.2258,1
114.00,0.2632,0.0000,0.0000,16.5599,5.8841,10.9286,2
60.00,0.1000,0.7100,0.0000,1.2964,12.4221,10.4149,3
30.00,0.2000,0.7332,0.0000,0.5812,12.7712,12.1921,0
138.00,0.8696,0.0000,0.0000,50.0219,1.7588,0.1698,1
138.00,0.5217,0.0000,0.0000,38.0509,2.6267,2.2498,2
72.00,0.1667,0.7136,1.0000,1.4327,13.3957,11.0209,3
30.00,0.2000,0.6791,1.0000,0.6904,12.9437,18.5628,0
36.00,0.0000,0.6990,1.0000,0.7994,12.5536,20.0968,0
66.00,0.1818,0.7088,0.0000,1.4056,12.6733,19.8449,3
66.00,0.1818,0.7090,0.0000,1.3037,13.7309,20.9078,3
36.00,0.1667,0.6914,0.0000,0.7804,13.2384,18.3525,0
108.00,1.0000,0.0000,0.0000,43.5408,1.4804,0.0247,1
114.00,0.3684,0.0000,0.0000,23.5095,3.8491,3.9355,2
30.00,0.2000,0.6628,0.0000,0.6763,13.9561,20.7887,3
30.00,0.2000,0.6321,1.0000,0.9699,10.3782,14.3894,0
42.00,0.2857,0.7144,1.0000,0.8460,13.1814,12.5584,0
126.00,0.3333,0.0199,0.0000,19.3553,5.3801,10.3326,2
54.00,0.1111,0.6613,0.0000,1.5053,11.1521,12.8783,3
36.00,0.0000,0.6383,0.0000,0.9738,12.3703,18.8320,0
102.00,0.9412,0.0000,0.0000,38.8639,1.6245,0.1283,1
114.00,0.6842,0.0555,0.0000,29.2075,2.6866,4.5808,2
24.00,0.0000,0.7280,0.0000,0.5155,11.6628,7.6294,3
30.00,0.2000,0.7011,0.0000,0.6121,13.6509,15.6326,0
114.00,0.7895,0.0112,0.0000,39.7860,1.8332,0.1708,1
114.00,0.2632,0.0557,0.5000,12.8307,7.3899,29.0859,2
72.00,0.0833,0.6364,1.0000,1.8184,13.3964,17.0989,3
36.00,0.0000,0.6964,0.0000,0.8014,12.6398,11.5948,0
30.00,0.2000,0.7086,0.0000,0.5713,14.3035,18.5307,0
144.00,0.4167,0.0117,0.0000,28.3045,4.0281,3.0579,2
66.00,0.0909,0.6354,0.0000,1.9485,11.3496,9.2031,3
30.00,0.0000,0.6693,0.0000,0.7412,12.3841,18.5757,0
120.00,0.1000,0.1013,1.0000,13.7386,6.8495,14.0992,2
72.00,0.6667,0.0000,0.0000,23.7089,2.0368,3.2318,2
60.00,0.2000,0.6049,1.0000,1.8545,11.7819,14.2176,3
72.00,0.1667,0.7358,0.0000,1.5451,11.3133,11.3582,3
66.00,0.8182,0.0114,0.0000,25.5254,1.5562,0.1816,1
66.00,0.1818,0.6546,0.0000,1.8650,11.2228,18.1895,3
48.00,0.2500,0.6709,0.0000,1.1074,13.2652,11.6777,3
150.00,0.4800,0.0000,0.0000,24.1667,5.2069,6.9084,2
84.00,0.9286,0.0000,0.0000,30.6693,1.7389,0.1992,1
114.00,0.3158,0.0000,0.0000,16.5538,5.8866,15.0290,2
84.00,0.2143,0.6700,1.0000,2.5385,9.9183,11.4391,3
102.00,0.2941,0.0000,0.0000,27.8807,2.6584,2.7385,2
84.00,0.9286,0.0000,0.0000,30.2392,1.7779,0.1974,1
150.00,0.4400,0.0000,0.0000,32.7672,3.5778,2.7317,2
60.00,0.2000,0.6919,0.0000,1.5303,11.0817,10.0933,3
36.00,0.0000,0.7160,0.0000,0.7675,12.3213,16.6707,0
96.00,0.9375,0.0106,0.0000,35.2919,1.6914,0.1259,1
114.00,0.1579,0.0000,0.0000,21.2585,4.3626,7.9427,2
72.00,0.7500,0.1322,1.0000,4.7707,12.0965,17.6374,3
30.00,0.2000,0.6920,1.0000,0.6510,13.1959,10.6460,0
114.00,0.8421,0.0197,0.0000,43.4653,1.5711,0.1202,1
174.00,0.7241,0.0000,0.0000,64.0701,1.7158,1.1044,2
96.00,0.5625,0.0000,0.0000,27.3403,2.5113,0.6883,2
36.00,0.1667,0.6387,0.0000,1.1278,10.5346,16.8991,0
84.00,0.9286,0.0120,0.0000,30.9018,1.6858,0.1533,1
138.00,0.3043,0.0000,0.0000,27.5768,4.0042,3.0231,2
54.00,0.2222,0.6739,0.0000,1.6786,9.4893,5.1415,3
36.00,0.1667,0.6961,0.0000,0.6952,14.7368,16.4734,0
102.00,1.0000,0.0000,0.0000,35.7877,1.8501,0.1422,1
132.00,0.4545,0.0000,0.0000,21.0960,5.2571,6.7497,2
60.00,0.1000,0.7015,1.0000,1.2407,13.4376,15.4385,3
84.00,0.3571,0.0121,0.0000,12.2962,5.7488,13.0799,2
84.00,0.8571,0.0000,0.0000,30.3875,1.7643,0.0813,1
132.00,0.4545,0.0000,0.0000,35.1155,2.7590,2.0977,2
66.00,0.1818,0.6770,1.0000,1.8701,10.3980,11.8019,3
36.00,0.3333,0.5941,0.0000,1.0778,12.5570,17.0174,0
108.00,0.7222,0.0107,0.0000,37.2922,1.8651,0.0605,1
114.00,0.3158,0.0000,0.0000,26.9817,3.2251,3.6333,2
30.00,0.0000,0.7117,0.0000,0.7284,10.8725,6.4221,3
36.00,0.3333,0.5261,0.0000,1.3096,12.0276,11.6528,0
114.00,0.6842,0.0202,0.0000,39.7743,1.8082,0.0937,1
84.00,0.5714,0.0000,0.0000,15.0046,4.5983,7.3175,2
60.00,0.1000,0.6785,1.0000,1.3767,13.0107,13.4286,3
30.00,0.0000,0.7095,1.0000,0.6508,12.3894,10.8257,0
120.00,0.8500,0.0000,0.0000,42.1848,1.8446,0.1688,1
78.00,0.5385,0.0000,0.0000,15.7948,3.9383,4.3185,2
60.00,0.2000,0.7066,0.0000,1.2004,13.6652,16.9181,3
30.00,0.2000,0.6357,0.0000,0.9236,10.8324,13.7071,0
54.00,0.1111,0.6668,0.0000,1.2164,13.7921,15.5271,3
36.00,0.5000,0.6061,1.0000,1.0518,12.4832,27.2597,0
60.00,0.2000,0.6954,1.0000,1.1687,14.6391,18.2661,3
36.00,0.1667,0.6614,1.0000,1.1162,9.9209,9.9489,0
108.00,0.7222,0.0111,0.0000,41.2874,1.5867,0.1578,1
132.00,0.3182,0.1209,0.5000,14.9586,6.7577,12.6780,2
54.00,0.7778,0.2341,1.0000,4.5797,8.0311,15.3734,3
36.00,0.1667,0.7017,0.0000,0.7596,13.1350,10.3343,0
120.00,1.0000,0.0111,0.0000,48.4351,1.4501,0.1932,1
144.00,0.3333,0.0000,0.0000,24.7001,4.8299,4.9716,2
60.00,0.5000,0.2380,1.0000,3.6879,11.3974,14.7177,3
36.00,0.1667,0.6132,1.0000,1.1344,11.2763,22.9828,0
90.00,0.8667,0.0113,0.0000,33.5873,1.6494,0.1937,1
24.00,0.0000,0.6695,1.0000,0.6565,11.0828,9.0614,0
48.00,0.1250,0.7024,1.0000,1.1392,11.5388,12.8611,3
30.00,0.2000,0.7110,1.0000,0.6915,11.5398,11.0859,0
114.00,0.8421,0.0121,0.0000,42.4359,1.6538,0.1804,1
72.00,0.2500,0.0000,0.0000,12.8797,4.5902,3.6743,2
48.00,0.0000,0.6615,0.0000,1.3867,10.7179,10.3983,3
36.00,0.1667,0.6758,0.0000,0.7362,14.8547,20.0024,0
90.00,0.8000,0.0109,0.0000,31.5131,1.8250,0.0973,1
102.00,0.6471,0.0000,0.0000,25.8853,2.9405,2.1150,2
66.00,0.6364,0.1127,1.0000,4.7788,11.2546,13.0855,3
36.00,0.1667,0.6451,1.0000,0.9061,13.1002,23.9781,0
108.00,0.9444,0.0226,0.0000,37.1773,1.8395,0.1926,1
150.00,0.4000,0.0000,0.0000,27.0084,4.5538,7.2018,2
78.00,0.2308,0.6691,0.0000,1.7968,13.3663,13.3026,3
36.00,0.1667,0.7115,0.0000,0.8637,11.0270,12.7345,0
90.00,0.8667,0.0106,0.0000,33.4405,1.6628,0.1724,1
132.00,0.3636,0.0000,0.0000,26.2339,4.0317,4.4289,2
72.00,0.1667,0.6561,0.0000,1.7998,12.7567,13.9629,3
42.00,0.1429,0.7007,1.0000,0.8798,13.2862,11.3941,0
126.00,0.9524,0.0264,0.0000,46.8742,1.6170,0.1594,1
114.00,0.4737,0.0000,0.0000,24.4884,3.6553,4.8758,2
48.00,0.1250,0.6931,0.0000,1.0796,12.6476,9.5566,3
36.00,0.1667,0.7124,0.0000,0.8692,10.9097,10.6077,0
72.00,0.9167,0.0109,0.0000,26.0657,1.7321,0.1371,1
30.00,0.2000,0.6666,1.0000,0.7856,11.7321,9.9105,0
30.00,0.2000,0.7072,1.0000,0.6143,13.2994,15.2352,0
84.00,1.0000,0.0000,0.0000,29.5080,1.8467,0.0847,1
102.00,1.0000,0.0000,0.0000,36.9939,1.7572,0.1690,1
90.00,0.1333,0.0000,0.0000,15.0873,4.9653,5.0458,2
78.00,0.2308,0.6585,0.0000,1.7284,14.4092,22.4797,3
36.00,0.1667,0.6804,0.0000,0.7427,14.4904,22.3522,0
108.00,1.0000,0.0112,0.0000,38.3826,1.7822,0.1881,1
102.00,0.3529,0.0911,0.5000,9.5619,8.6955,29.5763,2
48.00,0.2500,0.6097,0.0000,1.3450,12.9288,30.9551,3
30.00,0.0000,0.6375,0.0000,0.7749,13.0329,26.5979,0
114.00,0.6842,0.0110,0.0000,40.7398,1.7675,0.1670,1
114.00,0.3158,0.0000,0.0000,29.1276,2.9138,1.4390,2
36.00,0.1667,0.6898,0.0000,0.9225,11.1042,12.3608,3
30.00,0.2000,0.6694,0.0000,0.6499,14.2601,18.1932,0
114.00,0.2632,0.0117,0.0000,16.4247,5.8595,6.5714,2
144.00,0.6250,0.0000,0.0000,35.1029,3.1022,2.5715,2
30.00,0.2000,0.6871,0.0000,0.6684,13.0428,17.2068,3
96.00,0.8125,0.0000,0.0000,34.1862,1.8081,0.1948,1
102.00,0.9412,0.0000,0.0000,38.3628,1.6588,0.1130,1
138.00,0.5217,0.0000,0.0000,25.8357,4.3414,2.6487,2
54.00,0.2222,0.6182,0.0000,1.9955,9.3314,17.5443,3
36.00,0.1667,0.7064,0.0000,0.7326,13.4278,13.7982,0
108.00,0.8889,0.0110,0.0000,37.9227,1.8166,0.2172,1
144.00,0.5000,0.0000,0.0000,29.2691,3.9199,2.0417,2
36.00,0.1667,0.6807,0.0000,0.9042,11.7148,12.9874,0
102.00,0.4706,0.0108,0.0000,26.7038,2.7783,1.7644,2
102.00,0.7647,0.0000,0.0000,38.3448,1.6601,0.1946,1
144.00,0.4167,0.0000,0.0000,28.9566,3.9730,4.2972,2
60.00,0.5000,0.4506,1.0000,2.4835,12.2737,16.2869,3
36.00,0.1667,0.7361,0.0000,0.7386,11.8613,13.7908,0
66.00,1.0000,0.0197,0.0000,24.2639,1.6664,0.1577,1
144.00,0.2500,0.1167,0.0000,15.3780,7.2711,5.6057,2
48.00,0.1250,0.6858,0.0000,1.0630,13.1887,12.2637,3
30.00,0.2000,0.6705,1.0000,0.7018,13.0838,11.2081,0
66.00,0.9091,0.0191,0.0000,24.2172,1.6732,0.1089,1
138.00,0.3478,0.0000,0.0000,40.8285,2.3800,1.3778,2
66.00,0.5455,0.3828,1.0000,2.7362,13.8880,20.3521,3
36.00,0.3333,0.6722,0.0000,0.8395,13.0561,8.2042,0
102.00,0.6471,0.0112,0.0000,35.8584,1.8127,0.1246,1
84.00,0.2857,0.0559,1.0000,8.7294,8.0844,12.6714,2
84.00,0.5714,0.0000,0.0000,30.6771,1.7382,0.1731,1
30.00,0.2000,0.7008,1.0000,0.6951,11.9152,14.6400,0
108.00,0.8333,0.0194,0.0000,38.4873,1.7517,0.1767,1
144.00,0.4583,0.0000,0.0000,32.4565,3.4367,1.8954,2
72.00,0.5833,0.3381,0.0000,3.8975,11.2284,10.4961,3
24.00,0.2500,0.6038,0.0000,0.8685,9.9487,16.0989,0
138.00,0.8261,0.0000,0.0000,49.3212,1.7980,0.1586,1
108.00,0.2778,0.0000,0.0000,24.6405,3.3830,3.2481,2
72.00,0.1667,0.7001,1.0000,1.5965,12.5244,11.3822,3
36.00,0.1667,0.7043,0.0000,0.9857,9.7991,8.6909,0
108.00,0.8889,0.0000,0.0000,40.3998,1.6733,0.1987,1
174.00,0.0690,0.0323,0.5000,16.4668,9.2258,14.7012,2
102.00,0.9412,0.0000,0.0000,35.3782,1.8831,0.1273,1
30.00,0.2000,0.7159,0.0000,0.5605,14.2039,15.3769,0
114.00,0.7895,0.0000,0.0000,41.3134,1.7594,0.1629,1
114.00,0.2632,0.0000,0.0000,16.5646,5.8821,4.9398,2
78.00,0.2308,0.6153,0.0000,2.0431,13.6866,32.0078,3
30.00,0.2000,0.7343,0.0000,0.6518,11.2285,14.4405,0
96.00,0.9375,0.0103,0.0000,33.4950,1.8365,0.0956,1
72.00,1.0000,0.0000,0.0000,26.6022,1.7065,0.2065,1
72.00,0.1667,0.6965,0.0000,1.9282,10.3316,7.4769,3
36.00,0.0000,0.6965,1.0000,0.9911,10.0244,6.7662,0
24.00,0.2500,0.6824,0.0000,0.5959,11.7923,13.6898,0
102.00,0.6471,0.0110,0.0000,33.5251,2.0091,1.0728,2
120.00,0.5500,0.0000,0.0000,37.6463,2.1876,2.4442,2
36.00,0.1667,0.6462,0.0000,1.0438,11.2033,9.0976,0
114.00,0.9474,0.0113,0.0000,46.3500,1.4317,0.1685,1
114.00,0.8421,0.0599,0.5000,22.2835,3.8095,6.0733,2
90.00,0.2667,0.6587,0.0000,2.1417,13.3444,16.5927,3
162.00,0.2593,0.0000,0.0000,36.7848,3.4040,2.5683,2
66.00,0.0909,0.6450,1.0000,1.9335,11.1173,15.7041,3
78.00,0.2308,0.0113,0.0000,11.5535,5.6752,4.6940,2
36.00,0.0000,0.7132,0.0000,0.8109,11.7325,6.9931,0
36.00,0.1667,0.7007,0.0000,0.9230,10.6727,8.0827,0
66.00,0.8182,0.0112,0.0000,24.1518,1.7021,0.1768,1
156.00,0.6154,0.0000,0.0000,38.9365,3.0065,4.9888,2
84.00,1.0000,0.0000,0.0000,28.2187,1.9767,0.1374,1
36.00,0.1667,0.6973,1.0000,0.8974,11.1453,9.2065,0
138.00,0.2609,0.0000,0.0000,26.3278,4.2416,7.5886,2
102.00,0.4118,0.0000,0.0000,12.3572,7.2543,16.0296,2
48.00,0.1250,0.7063,0.0000,1.1262,11.5153,7.8911,3
36.00,0.1667,0.6675,0.0000,0.8324,13.3821,23.3356,0
36.00,0.0000,0.6156,0.0000,1.1046,11.5264,11.0037,0
168.00,0.5000,0.0204,0.0000,32.2484,4.1031,3.1681,2
48.00,0.1250,0.7009,1.0000,1.1956,11.0098,11.0910,3
30.00,0.2000,0.7094,1.0000,0.6229,12.9945,11.6115,0
108.00,0.7778,0.0104,0.0000,37.4032,1.8573,0.1123,1
132.00,0.6818,0.0000,0.0000,30.8335,3.2811,2.2677,2
36.00,0.1667,0.6651,0.0000,1.0865,10.0982,9.9621,3
36.00,0.1667,0.6953,0.0000,0.8640,11.6952,9.9251,0
114.00,0.8947,0.0113,0.0000,39.5461,1.8501,0.1140,1
90.00,0.3333,0.2415,1.0000,6.1672,10.0684,16.9758,2
54.00,0.2222,0.5411,1.0000,1.7939,12.8145,34.4501,3
30.00,0.2000,0.7030,1.0000,0.6632,12.4328,10.6102,0
84.00,0.8571,0.0121,0.0000,33.9727,1.4426,0.1909,1
102.00,0.9412,0.0000,0.0000,40.2295,1.5355,0.1793,1
72.00,0.0833,0.6599,0.0000,2.1444,10.4174,10.7725,3
42.00,0.1429,0.7044,0.0000,1.0543,10.7756,9.0338,0
84.00,0.9286,0.0111,0.0000,29.9706,1.7716,0.2070,1
114.00,0.3684,0.0000,0.0000,24.5864,3.6367,3.0568,2
54.00,0.1111,0.6287,0.0000,1.6110,11.4446,23.4230,3
42.00,0.0000,0.6651,1.0000,1.0427,12.4888,12.0521,0
138.00,0.9565,0.0109,0.0000,48.3316,1.8240,0.1546,1
114.00,0.6316,0.0000,0.0000,30.6706,2.7169,1.5456,2
72.00,0.0833,0.7381,0.0000,1.4651,11.8730,6.8895,3
42.00,0.2857,0.6251,0.0000,0.9905,14.8979,20.3783,0
42.00,0.2857,0.6523,0.0000,1.0390,13.0552,24.4344,0
126.00,0.2857,0.0104,0.0000,34.3763,2.6273,1.2974,2
48.00,0.1250,0.6726,0.0000,1.2004,12.0913,14.6968,3
30.00,0.2000,0.6982,0.0000,0.6939,12.0463,9.4031,0
120.00,0.9000,0.0216,0.0000,43.6002,1.6929,0.1430,1
84.00,0.5000,0.0000,0.0000,16.6092,4.0574,6.6563,2
42.00,0.2857,0.5913,1.0000,1.4225,11.0675,17.2806,3
36.00,0.1667,0.7096,0.0000,0.7838,12.3372,10.8276,0
132.00,0.8636,0.0112,0.0000,51.0577,1.5563,0.1811,1
102.00,0.4706,0.0000,0.0000,18.8613,4.4079,5.1277,2
90.00,0.1333,0.6893,0.0000,2.5202,10.0949,5.3585,3
36.00,0.1667,0.7114,0.0000,0.8103,11.8242,8.5737,0
90.00,0.7333,0.0129,0.0000,29.9974,1.9614,0.0426,1
156.00,0.3846,0.0000,0.0000,33.3429,3.6787,2.9074,2
48.00,0.1250,0.6404,0.0000,1.3198,12.0786,9.3581,3
30.00,0.4000,0.5612,1.0000,1.0617,11.3977,9.3844,0
36.00,0.1667,0.6708,1.0000,0.8397,13.1158,14.1268,0
84.00,0.5714,0.0199,0.0000,24.9399,2.3010,2.5208,2
54.00,0.2222,0.6915,0.0000,1.2655,12.1637,10.2233,3
36.00,0.1667,0.6924,0.0000,0.8629,11.8344,11.3888,0
72.00,0.5833,0.1267,1.0000,5.7765,9.8848,11.9880,3
96.00,0.5625,0.0000,0.0000,20.3752,3.7116,5.4621,2
54.00,0.0000,0.6864,1.0000,1.3359,11.6773,10.9355,3
30.00,0.2000,0.6160,0.0000,1.0139,10.3628,18.6544,0
108.00,0.9444,0.0000,0.0000,37.0028,1.9187,0.1188,1
126.00,0.6667,0.0000,0.0000,27.3373,3.6091,8.7470,2
36.00,0.1667,0.6663,1.0000,1.1222,9.7044,11.4632,3
36.00,0.0000,0.7034,0.0000,0.7217,13.7943,19.7416,0
